date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:03	110176/110176	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:06%20GMT	https://www.dominos.co.in/store-location/haridwar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/haridwar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:04	104580/104580	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:06%20GMT	https://www.dominos.co.in/store-location/hassan	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hassan.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:04	105698/105698	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:07%20GMT	https://www.dominos.co.in/store-location/hazaribagh	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hazaribagh.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:05	105549/105549	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:07%20GMT	https://www.dominos.co.in/store-location/hisar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hisar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:05	110220/110220	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:07%20GMT	https://www.dominos.co.in/store-location/hooghly	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hooghly.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:05	105811/105811	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:08%20GMT	https://www.dominos.co.in/store-location/hoshiarpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hoshiarpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:06	100160/100160	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:08%20GMT	https://www.dominos.co.in/store-location/hosur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hosur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:06	119024/119024	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:09%20GMT	https://www.dominos.co.in/store-location/howrah	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/howrah.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:07	110044/110044	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:09%20GMT	https://www.dominos.co.in/store-location/hubli	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/hubli.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:07	99928/99928	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:10%20GMT	https://www.dominos.co.in/store-location/imphal	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/imphal.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:08	168536/168536	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:10%20GMT	https://www.dominos.co.in/store-location/indore	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/indore.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:08	105594/105594	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:11%20GMT	https://www.dominos.co.in/store-location/itanagar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/itanagar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:08	119193/119193	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:11%20GMT	https://www.dominos.co.in/store-location/jabalpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jabalpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:09	105580/105580	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:11%20GMT	https://www.dominos.co.in/store-location/jabli	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jabli.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:09	182532/182532	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:12%20GMT	https://www.dominos.co.in/store-location/jaipur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jaipur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:10	137473/137473	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:12%20GMT	https://www.dominos.co.in/store-location/jalandhar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jalandhar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:10	105670/105670	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:13%20GMT	https://www.dominos.co.in/store-location/jalgaon	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jalgaon.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:11	100007/100007	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:13%20GMT	https://www.dominos.co.in/store-location/jalpaiguri	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jalpaiguri.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:11	110273/110273	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:13%20GMT	https://www.dominos.co.in/store-location/jam%20nagar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jam%20nagar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:11	128107/128107	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:14%20GMT	https://www.dominos.co.in/store-location/jammu	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jammu.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:12	124009/124009	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:14%20GMT	https://www.dominos.co.in/store-location/jamshedpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jamshedpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:12	110146/110146	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:15%20GMT	https://www.dominos.co.in/store-location/jhansi	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jhansi.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:13	105727/105727	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:15%20GMT	https://www.dominos.co.in/store-location/jodhpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jodhpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:13	105501/105501	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:15%20GMT	https://www.dominos.co.in/store-location/jorhat	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/jorhat.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:14	105713/105713	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:16%20GMT	https://www.dominos.co.in/store-location/junagadh	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/junagadh.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:14	105565/105565	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:16%20GMT	https://www.dominos.co.in/store-location/kadapa	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kadapa.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:15	105596/105596	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:17%20GMT	https://www.dominos.co.in/store-location/kaithal	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kaithal.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:15	110225/110225	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:17%20GMT	https://www.dominos.co.in/store-location/kakinada	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kakinada.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:16	105710/105710	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:18%20GMT	https://www.dominos.co.in/store-location/kangra	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kangra.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:16	100037/100037	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:19%20GMT	https://www.dominos.co.in/store-location/kannur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kannur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:17	132617/132617	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:19%20GMT	https://www.dominos.co.in/store-location/kanpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kanpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:17	105747/105747	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:19%20GMT	https://www.dominos.co.in/store-location/kapurthala	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kapurthala.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:17	114588/114588	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:20%20GMT	https://www.dominos.co.in/store-location/karnal	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/karnal.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:18	105708/105708	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:20%20GMT	https://www.dominos.co.in/store-location/kashipur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kashipur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:19	105556/105556	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:21%20GMT	https://www.dominos.co.in/store-location/katni	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/katni.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:19	105515/105515	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:22%20GMT	https://www.dominos.co.in/store-location/katra	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/katra.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:20	95472/95472	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:22%20GMT	https://www.dominos.co.in/store-location/kevadia	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kevadia.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:20	100029/100029	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:22%20GMT	https://www.dominos.co.in/store-location/kevadiya	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kevadiya.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:21	105679/105679	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:23%20GMT	https://www.dominos.co.in/store-location/khandwa	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/khandwa.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:21	105602/105602	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:23%20GMT	https://www.dominos.co.in/store-location/khanna	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/khanna.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:21	105630/105630	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:24%20GMT	https://www.dominos.co.in/store-location/kharagpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kharagpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:22	105668/105668	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:24%20GMT	https://www.dominos.co.in/store-location/kharar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kharar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:22	105736/105736	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:25%20GMT	https://www.dominos.co.in/store-location/kharghar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kharghar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:23	105613/105613	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:25%20GMT	https://www.dominos.co.in/store-location/kheda	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kheda.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:23	105634/105634	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:26%20GMT	https://www.dominos.co.in/store-location/kodaikanal	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kodaikanal.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:24	104428/104428	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:26%20GMT	https://www.dominos.co.in/store-location/kohima	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kohima.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:24	114773/114773	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:26%20GMT	https://www.dominos.co.in/store-location/kohlapur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kohlapur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:25	105620/105620	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:27%20GMT	https://www.dominos.co.in/store-location/kolar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kolar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:25	105671/105671	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:27%20GMT	https://www.dominos.co.in/store-location/kollam	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kollam.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:26	105604/105604	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:28%20GMT	https://www.dominos.co.in/store-location/korba	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/korba.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:26	114448/114448	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:28%20GMT	https://www.dominos.co.in/store-location/kota	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kota.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:26	105633/105633	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:29%20GMT	https://www.dominos.co.in/store-location/kullu	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kullu.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:27	105763/105763	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:29%20GMT	https://www.dominos.co.in/store-location/kurukshetra	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/kurukshetra.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:28	105593/105593	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:30%20GMT	https://www.dominos.co.in/store-location/latur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/latur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:28	110026/110026	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:30%20GMT	https://www.dominos.co.in/store-location/limbdi	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/limbdi.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:28	215070/215070	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:31%20GMT	https://www.dominos.co.in/store-location/lucknow	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/lucknow.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:29	137238/137238	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:31%20GMT	https://www.dominos.co.in/store-location/ludhiana	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/ludhiana.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:29	110207/110207	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:32%20GMT	https://www.dominos.co.in/store-location/madurai	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/madurai.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:30	105834/105834	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:32%20GMT	https://www.dominos.co.in/store-location/mahabaleshwar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mahabaleshwar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:30	99914/99914	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:32%20GMT	https://www.dominos.co.in/store-location/malda	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/malda.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:31	105584/105584	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:33%20GMT	https://www.dominos.co.in/store-location/mandi	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mandi.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:31	142160/142160	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:33%20GMT	https://www.dominos.co.in/store-location/mangalore	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mangalore.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:31	110068/110068	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:34%20GMT	https://www.dominos.co.in/store-location/manipal	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/manipal.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:32	105687/105687	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:34%20GMT	https://www.dominos.co.in/store-location/marmugao	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/marmugao.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:32	105648/105648	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:35%20GMT	https://www.dominos.co.in/store-location/mathura	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mathura.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:33	128311/128311	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:35%20GMT	https://www.dominos.co.in/store-location/meerut	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/meerut.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:33	105635/105635	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:36%20GMT	https://www.dominos.co.in/store-location/mehsana	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mehsana.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:34	105544/105544	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:36%20GMT	https://www.dominos.co.in/store-location/moga	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/moga.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:34	141710/141710	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:37%20GMT	https://www.dominos.co.in/store-location/mohali	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mohali.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:35	105675/105675	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:37%20GMT	https://www.dominos.co.in/store-location/moradabad	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/moradabad.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:35	95483/95483	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:38%20GMT	https://www.dominos.co.in/store-location/mormugao	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mormugao.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:36	99981/99981	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:38%20GMT	https://www.dominos.co.in/store-location/motihari	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/motihari.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:36	105720/105720	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:39%20GMT	https://www.dominos.co.in/store-location/mount%20abu	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mount%20abu.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:37	105828/105828	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:39%20GMT	https://www.dominos.co.in/store-location/mughalsarai	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mughalsarai.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:37	105605/105605	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:40%20GMT	https://www.dominos.co.in/store-location/mussoorie	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mussoorie.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:38	110405/110405	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:40%20GMT	https://www.dominos.co.in/store-location/muzzafarnagar	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/muzzafarnagar.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:38	115093/115093	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:40%20GMT	https://www.dominos.co.in/store-location/muzzafarpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/muzzafarpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:38	151017/151017	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:41%20GMT	https://www.dominos.co.in/store-location/mysore	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/mysore.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:39	105620/105620	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:41%20GMT	https://www.dominos.co.in/store-location/nagaon	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/nagaon.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:39	100096/100096	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:41%20GMT	https://www.dominos.co.in/store-location/nagercoil	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/nagercoil.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:40	168510/168510	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:42%20GMT	https://www.dominos.co.in/store-location/nagpur	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/nagpur.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:40	99979/99979	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:43%20GMT	https://www.dominos.co.in/store-location/naharlagun	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/naharlagun.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:41	105610/105610	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:43%20GMT	https://www.dominos.co.in/store-location/nainital	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/nainital.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:41	99959/99959	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:43%20GMT	https://www.dominos.co.in/store-location/nanded	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/nanded.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:41	137376/137376	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:44%20GMT	https://www.dominos.co.in/store-location/nasik	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/nasik.html	(from https://www.dominos.co.in/restaurants-near-me)
10:38:42	169705/169705	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:08:44%20GMT	https://www.dominos.co.in/store-location/navi-mumbai	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-location/navi-mumbai.html	(from https://www.dominos.co.in/restaurants-near-me)
